FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
31,5,0,66.68,52.80,61.11,57.14,58.00,58.49,27.78,50.00,14.55,96.43,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,4,0,66.66,57.92,72.00,60.42,61.70,66.67,66.67,68.63,42.00,23.08,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,4,0,66.66,45.64,65.22,56.52,62.12,66.15,49.23,42.19,21.74,8.96,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,3,0,66.69,44.44,66.67,57.63,70.69,71.67,41.38,27.42,20.34,0.00,1392,1392,1392,1392,1152,1152,1152,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,3,0,66.69,50.11,70.97,65.45,70.00,69.64,50.00,43.10,28.81,6.56,1623,1623,1623,1623,912,912,912,1498,-1.00,-1.00,-1,80,32.00,0,4.081
39,3,0,66.65,50.63,65.52,60.66,61.67,61.11,49.18,61.67,29.51,18.64,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,32.00,0,4.081
39,3,0,66.65,48.73,67.92,60.71,71.70,74.55,42.31,40.00,30.77,0.00,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,32.00,0,4.081
34,6,0,66.67,58.72,63.64,59.70,59.68,62.90,36.92,59.68,46.03,80.30,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
34,6,0,66.67,56.78,65.00,56.67,57.41,63.33,45.61,55.56,20.69,90.00,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,32.00,0,4.081
35,4,1,83.33,50.11,65.52,56.90,62.71,67.80,44.07,64.41,25.81,18.33,1844,1844,1844,1844,1037,1037,1037,1498,-1.00,-1.00,-1,80,32.00,0,4.081
35,4,1,83.33,55.65,77.05,66.07,66.07,69.49,61.02,58.33,33.90,10.00,1133,1133,1133,1133,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,3,0,66.68,47.00,68.85,59.32,70.00,72.22,35.71,25.00,37.10,10.34,1748,1748,1748,1748,1152,1152,1152,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,3,0,66.68,47.55,64.81,65.45,61.54,64.71,46.43,54.90,20.37,0.00,1748,1748,1748,1748,1268,1268,1268,1498,-1.00,-1.00,-1,80,32.00,0,4.081
33,2,0,66.66,47.96,66.15,57.81,65.15,61.29,43.75,56.25,26.15,7.46,1748,1748,1748,1748,1844,1844,1844,1498,-1.00,-1.00,-1,80,32.00,0,4.081
33,2,0,66.66,52.31,60.66,51.72,55.36,56.90,35.00,57.81,20.34,79.31,1623,1623,1623,1623,2228,2228,2228,2247,-1.00,-1.00,-1,80,32.00,0,4.081
31,3,0,66.64,54.56,60.66,53.33,59.32,60.32,35.48,56.14,19.67,91.67,1508,1508,1508,1508,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
31,3,0,66.64,55.01,60.34,55.00,59.02,57.14,40.68,55.36,24.59,87.72,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,32.00,0,4.081
44,2,0,66.66,48.53,68.75,56.36,65.00,69.84,49.18,53.45,25.00,0.00,1623,1623,1623,1623,1268,1268,1268,1498,-1.00,-1.00,-1,80,32.00,0,4.081
44,2,0,66.66,52.27,73.08,62.00,65.38,68.63,53.57,64.71,27.78,5.56,1268,1268,1268,1268,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
41,2,0,66.64,51.82,72.31,65.08,66.67,66.67,54.55,60.61,21.54,10.45,1748,1748,1748,1748,912,912,912,1498,-1.00,-1.00,-1,80,32.00,0,4.081
41,2,0,66.64,49.17,65.57,56.45,57.14,63.49,40.00,59.02,32.20,18.97,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,4,0,66.67,54.19,61.02,57.38,55.77,60.71,38.33,54.24,21.67,85.25,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
31,4,0,66.67,53.14,59.32,55.74,55.17,59.65,34.43,53.13,11.86,96.67,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
29,2,0,66.68,52.43,59.32,54.84,63.33,58.62,46.55,62.07,27.12,49.15,1844,1844,1844,1844,1152,1152,1152,1498,-1.00,-1.00,-1,80,32.00,0,4.081
29,2,0,66.68,46.25,64.00,58.49,57.14,61.54,36.36,54.72,9.80,31.37,1133,1133,1133,1133,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,6,0,66.68,48.39,69.57,62.69,67.69,68.25,47.69,44.62,25.76,2.99,1748,1748,1748,1748,1392,1392,1392,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,6,0,66.68,45.76,63.79,61.90,64.91,70.69,44.62,41.67,21.67,0.00,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
57,0,0,33.34,54.39,70.18,63.79,67.24,66.67,60.00,66.10,27.59,11.86,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,32.00,0,4.081
57,0,0,33.34,54.49,70.00,67.21,67.80,72.13,57.38,51.72,35.59,13.56,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
57,1,0,50.02,65.39,66.67,63.33,72.58,74.58,62.71,59.32,37.29,85.25,1844,1844,1844,1844,2400,2400,2400,2500,-1.00,-1.00,-1,80,32.00,0,4.081
57,1,0,50.02,57.21,64.00,55.10,64.71,84.31,58.00,61.22,28.30,47.06,1133,1133,1133,1133,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
53,1,0,66.66,54.91,71.64,63.24,62.90,69.12,53.23,60.29,43.66,17.91,1392,1392,1392,1392,1152,1152,1152,1498,-1.00,-1.00,-1,80,32.00,0,4.081
53,1,0,66.66,45.01,66.67,60.66,68.42,71.19,44.26,30.36,20.34,0.00,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
49,2,0,66.65,54.11,63.93,59.02,70.00,78.69,46.43,62.50,37.93,15.00,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,32.00,0,4.081
49,2,0,66.65,46.85,68.33,58.33,67.86,68.97,43.33,44.07,24.59,1.69,999,999,999,999,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
33,3,0,66.66,48.14,65.00,59.68,68.97,68.33,38.33,50.85,25.81,12.90,1844,1844,1844,1844,2228,2228,2228,2362,-1.00,-1.00,-1,80,32.00,0,4.081
33,3,0,66.66,52.31,62.96,56.36,61.22,56.52,25.00,50.94,11.76,94.12,1268,1268,1268,1268,2228,2228,2228,2500,-1.00,-1.00,-1,80,32.00,0,4.081
32,5,0,66.68,57.86,58.21,59.42,60.61,62.32,41.18,49.21,36.23,94.20,1268,1268,1268,1268,2132,2132,2132,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,5,0,66.68,47.97,61.40,57.38,61.02,57.89,36.21,61.02,20.34,27.59,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,3,1,83.33,50.00,66.13,57.63,65.57,61.40,41.38,58.62,27.12,22.58,1844,1844,1844,1844,1037,1037,1037,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,3,1,83.33,48.54,67.21,56.90,68.33,62.50,57.38,46.77,21.31,9.68,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,3,0,66.67,46.61,63.33,60.00,70.97,66.13,39.66,22.22,25.42,15.52,1748,1748,1748,1748,1392,1392,1392,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,3,0,66.67,44.36,64.58,62.75,78.43,68.63,41.82,16.00,23.08,3.85,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,2,0,66.68,56.98,65.15,62.86,63.49,63.77,46.97,60.87,44.78,47.83,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,2,0,66.68,53.18,60.66,52.63,61.29,60.34,29.82,50.85,10.17,96.61,1268,1268,1268,1268,1978,1978,1978,2247,-1.00,-1.00,-1,80,32.00,0,4.081
32,3,1,83.34,50.11,62.30,55.17,64.52,61.29,46.67,57.89,20.34,30.51,1392,1392,1392,1392,1844,1844,1844,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,3,1,83.34,48.09,70.97,62.07,71.43,66.67,41.38,50.82,20.34,1.72,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,6,0,66.68,47.76,66.10,63.33,73.21,73.33,43.10,31.58,34.48,0.00,1392,1392,1392,1392,912,912,912,1498,-1.00,-1.00,-1,80,32.00,0,4.081
32,6,0,66.68,44.53,67.27,57.69,72.00,66.67,40.82,35.42,10.64,0.00,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
49,0,0,50.00,55.39,69.23,64.71,68.75,68.66,58.57,54.41,33.33,30.88,1623,1623,1623,1623,1268,1268,1268,1498,-1.00,-1.00,-1,80,32.00,0,4.081
49,0,0,50.00,54.17,61.67,58.33,63.79,58.62,47.46,58.73,37.29,46.67,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
30,6,0,66.67,55.11,62.30,56.45,61.40,53.70,40.98,50.00,22.03,91.53,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
30,6,0,66.67,54.95,63.79,59.02,62.71,61.02,47.46,62.71,44.26,38.98,1508,1508,1508,1508,1978,1978,1978,2112,-1.00,-1.00,-1,80,32.00,0,4.081
31,2,0,66.67,49.28,67.21,60.61,62.07,57.63,35.59,59.32,34.43,15.00,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,2,0,66.67,48.17,65.52,59.65,63.79,59.65,52.63,64.29,19.64,0.00,1508,1508,1508,1508,912,912,912,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,6,0,66.68,48.09,64.91,59.02,67.24,64.91,41.67,54.24,29.69,8.47,1508,1508,1508,1508,1392,1392,1392,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,6,0,66.68,49.90,69.49,60.66,69.35,65.00,47.54,50.91,36.21,0.00,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,5,0,66.68,55.60,59.32,56.67,62.71,60.71,42.37,55.00,25.81,83.33,1748,1748,1748,1748,2228,2228,2228,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,5,0,66.68,53.03,59.65,54.10,59.68,57.63,33.33,51.61,13.79,96.49,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
31,4,0,66.69,54.53,62.90,53.45,63.79,58.62,48.33,64.52,28.81,55.74,1748,1748,1748,1748,1536,1536,1536,1498,-1.00,-1.00,-1,80,32.00,0,4.081
31,4,0,66.69,49.57,62.07,59.32,56.14,59.65,50.82,53.45,29.51,25.42,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
30,6,1,83.33,46.40,63.93,61.40,68.33,71.43,47.46,32.14,18.33,5.08,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,32.00,0,4.081
30,6,1,83.33,44.61,63.79,58.62,60.34,59.65,38.33,59.26,20.34,1.67,1508,1508,1508,1508,912,912,912,1498,-1.00,-1.00,-1,80,32.00,0,4.081
37,4,0,66.66,53.98,63.16,60.34,63.64,67.24,62.90,51.72,38.71,28.81,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,32.00,0,4.081
37,4,0,66.66,48.42,53.33,46.67,53.33,52.73,50.85,65.57,43.55,20.00,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,133.36,71.99,59.02,56.92,61.90,63.33,81.03,86.21,79.31,94.92,1844,1844,1844,1844,2228,2228,2228,2500,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,133.36,68.20,58.73,50.85,51.79,59.65,77.19,78.69,71.67,96.61,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
51,1,1,133.35,59.07,53.23,41.38,53.97,55.00,62.71,74.14,55.93,78.57,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
51,1,1,133.35,58.44,50.00,37.74,52.54,55.93,63.16,71.43,60.66,75.86,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,32.00,0,4.081
58,0,0,33.34,60.84,59.65,52.46,53.57,63.33,59.68,66.10,48.28,81.67,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,32.00,0,4.081
58,0,0,33.34,55.19,53.57,50.82,56.67,56.36,65.52,65.52,46.55,46.55,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,32.00,0,4.081
58,0,0,33.34,46.14,48.33,47.54,49.15,47.27,45.90,58.33,26.32,46.30,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
58,0,0,33.34,51.97,50.00,42.37,43.40,49.06,54.84,64.91,46.03,69.09,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.73,65.16,50.91,48.33,50.00,55.17,73.77,77.42,70.49,90.91,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.73,51.50,56.92,45.16,46.30,51.79,39.66,61.02,42.37,69.81,1268,1268,1268,1268,2333,2333,2333,2583,-1.00,-1.00,-1,80,32.00,0,4.081
59,0,0,33.36,58.86,72.13,66.07,69.84,71.67,61.67,70.37,50.00,12.07,1392,1392,1392,1392,1392,1392,1392,1498,-1.00,-1.00,-1,80,32.00,0,4.081
59,0,0,33.36,57.08,66.67,60.34,60.71,65.52,58.06,64.29,39.66,40.00,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,32.00,0,4.081
59,0,0,33.34,56.60,70.18,66.13,65.52,64.81,62.07,66.67,40.32,17.24,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
59,0,0,33.34,60.64,76.79,69.64,72.41,70.69,53.23,62.30,37.10,47.54,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,32.00,0,4.081
58,0,0,99.99,56.10,46.77,36.67,50.85,47.46,62.50,69.49,55.00,85.96,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,32.00,0,4.081
58,0,0,99.99,63.62,48.21,41.82,55.36,56.14,72.58,81.36,70.31,83.33,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.72,53.39,49.15,44.07,49.12,50.00,65.52,69.09,49.12,54.39,1508,1508,1508,1508,2400,2400,2400,1498,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.72,52.28,62.30,56.25,54.39,55.36,61.02,66.67,45.76,19.35,1392,1392,1392,1392,1152,1152,1152,1498,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.84,43.95,49.18,40.68,50.00,50.00,44.26,55.17,28.33,35.09,1133,1133,1133,1133,2228,2228,2228,1498,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.84,44.98,45.61,44.26,52.54,55.74,43.10,60.00,34.38,21.43,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.71,55.05,51.79,45.00,54.24,51.72,72.88,70.69,55.17,37.50,1392,1392,1392,1392,2333,2333,2333,1498,-1.00,-1.00,-1,80,32.00,0,4.081
60,0,0,16.71,52.21,44.64,37.93,51.72,54.10,50.00,59.32,50.82,65.00,1133,1133,1133,1133,2333,2333,2333,2500,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.35,60.00,55.93,42.31,51.85,54.39,60.00,70.00,50.00,96.43,1844,1844,1844,1844,2333,2333,2333,2500,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.35,56.30,49.21,42.37,52.38,52.54,59.02,72.13,53.13,66.67,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.84,46.60,43.10,29.63,48.28,46.43,52.46,66.67,44.83,33.90,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.84,60.65,53.70,50.88,54.72,57.38,75.00,77.59,63.93,51.67,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.34,50.32,52.63,44.83,49.09,50.88,61.67,72.13,49.15,19.30,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.34,56.05,54.24,44.07,46.30,50.85,75.81,78.13,59.32,35.71,1623,1623,1623,1623,2132,2132,2132,1498,-1.00,-1.00,-1,79,32.00,0,4.034
57,1,0,50.01,79.70,83.93,80.70,81.36,83.61,78.57,83.33,80.33,66.67,1844,1844,1844,1844,2400,2400,2400,1882,-1.00,-1.00,-1,79,32.00,0,4.034
57,1,0,50.01,89.32,87.72,81.67,85.96,86.44,98.31,96.61,95.08,81.67,1844,1844,1844,1844,2333,2333,2333,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.79,69.81,62.30,55.74,62.07,65.52,75.00,82.26,76.19,80.33,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.79,67.87,56.90,47.46,56.90,57.89,75.86,81.03,76.67,89.47,1623,1623,1623,1623,2228,2228,2228,2583,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.70,54.39,53.33,42.62,43.14,49.15,58.33,63.16,47.54,74.55,1844,1844,1844,1844,2400,2400,2400,2583,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.70,52.19,52.73,37.50,47.17,52.54,58.46,62.50,41.07,67.86,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.78,58.88,60.00,52.63,59.26,54.72,63.93,68.97,40.35,69.81,999,999,999,999,2333,2333,2333,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.78,55.65,61.02,54.84,60.32,62.90,53.13,64.06,42.86,46.77,1844,1844,1844,1844,2228,2228,2228,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.76,66.60,66.67,56.14,67.21,58.18,76.92,70.97,77.59,56.90,864,864,864,864,2228,2228,2228,2500,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.76,69.28,68.97,61.67,66.07,61.40,73.33,71.19,78.33,71.88,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.76,62.85,66.67,56.36,64.41,61.82,71.19,66.10,57.63,56.90,1268,1268,1268,1268,1690,1690,1690,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.76,58.95,70.49,59.32,65.57,61.40,57.89,65.00,42.62,52.63,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.32,58.72,68.42,61.82,67.86,61.82,56.90,58.18,42.37,54.84,1508,1508,1508,1508,1268,1268,1268,1997,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.32,54.77,65.00,59.68,61.82,54.55,53.97,60.66,36.51,45.90,1133,1133,1133,1133,1978,1978,1978,2247,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.85,59.45,66.67,57.63,63.79,61.67,66.10,61.67,53.45,50.85,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.85,67.52,72.41,63.33,70.69,63.64,71.19,67.21,66.10,64.41,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.70,67.86,64.91,55.36,71.19,62.71,83.61,71.67,71.67,64.52,1268,1268,1268,1268,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.70,62.39,64.81,61.67,66.67,62.07,68.42,68.75,55.00,51.72,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.76,58.67,69.09,61.40,68.42,64.29,65.52,63.16,42.11,39.29,1268,1268,1268,1268,2132,2132,2132,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.76,55.99,69.35,59.32,66.10,62.71,58.62,59.32,38.71,33.33,1133,1133,1133,1133,1152,1152,1152,1748,-1.00,-1.00,-1,79,32.00,0,4.034
56,1,0,49.99,57.39,69.49,62.90,67.24,60.71,50.00,59.65,33.90,56.45,1133,1133,1133,1133,2132,2132,2132,1498,-1.00,-1.00,-1,79,32.00,0,4.034
56,1,0,49.99,59.66,67.86,61.02,69.49,62.07,61.02,62.90,53.33,40.68,1392,1392,1392,1392,912,912,912,1498,-1.00,-1.00,-1,79,32.00,0,4.034
50,0,0,33.34,70.19,66.07,61.02,67.80,62.96,87.10,72.41,75.00,65.00,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
50,0,0,33.34,68.79,71.67,58.93,64.15,61.82,73.77,77.42,88.33,54.84,1392,1392,1392,1392,2132,2132,2132,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.77,63.94,66.67,63.33,64.29,61.40,65.45,71.93,65.45,50.85,1748,1748,1748,1748,2228,2228,2228,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.77,52.93,66.67,60.66,61.67,60.00,52.46,58.62,29.03,37.29,1392,1392,1392,1392,1978,1978,1978,1498,-1.00,-1.00,-1,79,32.00,0,4.034
55,0,0,33.34,54.37,65.52,59.02,63.93,65.00,56.90,58.18,36.21,33.87,1392,1392,1392,1392,2228,2228,2228,1498,-1.00,-1.00,-1,79,32.00,0,4.034
55,0,0,33.34,60.54,71.88,63.79,67.80,63.79,70.00,63.49,41.67,41.94,1392,1392,1392,1392,1978,1978,1978,1498,-1.00,-1.00,-1,79,32.00,0,4.034
57,0,0,33.34,59.88,67.80,58.33,63.93,61.67,60.66,63.49,46.67,56.14,1508,1508,1508,1508,2228,2228,2228,1498,-1.00,-1.00,-1,79,32.00,0,4.034
57,0,0,33.34,63.79,70.49,61.40,67.24,66.10,74.14,67.80,60.00,46.67,1268,1268,1268,1268,2333,2333,2333,1498,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.87,73.09,72.41,64.41,72.13,69.49,71.93,67.80,65.57,96.61,1268,1268,1268,1268,2333,2333,2333,2500,-1.00,-1.00,-1,79,32.00,0,4.034
60,0,0,16.87,68.57,68.33,63.79,69.49,67.80,73.33,79.03,75.86,54.39,1268,1268,1268,1268,2228,2228,2228,1632,-1.00,-1.00,-1,79,32.00,0,4.034
58,0,0,33.34,55.27,66.67,63.93,63.16,59.65,66.67,58.06,22.81,38.33,1268,1268,1268,1268,1978,1978,1978,1498,-1.00,-1.00,-1,79,32.00,0,4.034
58,0,0,33.34,56.62,74.58,63.16,61.82,65.00,66.10,57.63,37.93,26.32,999,999,999,999,2400,2400,2400,1997,-1.00,-1.00,-1,79,32.00,0,4.034
54,0,0,33.40,53.98,65.45,60.34,61.82,55.77,63.93,56.90,43.75,26.67,1392,1392,1392,1392,2132,2132,2132,1632,-1.00,-1.00,-1,79,32.00,0,4.034
54,0,0,33.40,59.14,70.00,58.18,64.91,62.07,64.41,64.91,47.46,43.33,1133,1133,1133,1133,2400,2400,2400,1748,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.32,64.56,70.37,67.27,69.81,63.46,73.21,63.16,57.89,53.45,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,79,32.00,0,4.034
59,0,0,33.32,70.34,70.00,60.00,67.74,68.18,70.49,67.74,84.13,69.84,1133,1133,1133,1133,2132,2132,2132,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.72,66.24,67.21,53.57,66.10,63.33,77.59,65.52,58.33,78.95,1623,1623,1623,1623,2400,2400,2400,1748,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.72,69.05,72.88,67.74,70.49,64.91,79.66,66.10,66.67,61.67,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
51,1,0,49.99,53.75,70.18,65.00,63.93,59.65,68.97,55.36,29.31,18.64,1133,1133,1133,1133,2132,2132,2132,1498,-1.00,-1.00,-1,79,33.00,0,4.034
51,1,0,49.99,56.36,71.67,60.34,63.93,62.30,58.33,54.39,38.33,38.18,1392,1392,1392,1392,1978,1978,1978,2247,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.94,63.93,72.55,62.96,65.45,62.26,72.22,64.29,58.49,52.83,1508,1508,1508,1508,1978,1978,1978,1498,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.94,57.06,70.59,61.19,62.90,64.52,65.71,57.14,42.86,31.75,1748,1748,1748,1748,1268,1268,1268,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.38,69.30,71.67,60.34,66.67,66.67,81.36,67.86,65.52,76.27,1133,1133,1133,1133,2228,2228,2228,2583,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.38,67.74,67.24,59.65,59.62,63.93,73.77,63.79,71.43,79.31,1508,1508,1508,1508,2228,2228,2228,2500,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.34,65.04,71.93,58.93,62.96,67.21,72.13,68.85,61.67,55.00,1623,1623,1623,1623,2333,2333,2333,1498,-1.00,-1.00,-1,79,33.00,0,4.034
59,0,0,33.34,59.15,68.97,60.34,66.10,62.96,60.66,61.40,44.26,50.00,999,999,999,999,1978,1978,1978,1748,-1.00,-1.00,-1,79,33.00,0,4.034
54,0,0,33.36,58.08,69.81,61.82,62.26,65.38,64.71,63.64,52.83,22.22,1508,1508,1508,1508,1844,1844,1844,1498,-1.00,-1.00,-1,79,33.00,0,4.034
54,0,0,33.36,53.56,73.85,63.64,60.34,60.00,57.14,56.06,32.31,28.13,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,79,33.00,0,4.034
57,0,0,33.33,55.86,68.97,61.67,60.71,63.79,66.10,57.63,32.76,35.00,1133,1133,1133,1133,1978,1978,1978,2112,-1.00,-1.00,-1,79,33.00,0,4.034
57,0,0,33.33,62.89,72.13,63.79,66.07,63.64,66.10,66.15,50.82,55.00,1748,1748,1748,1748,2228,2228,2228,2500,-1.00,-1.00,-1,79,33.00,0,4.034
60,0,0,16.82,66.45,65.45,57.63,62.30,63.79,65.00,66.10,70.69,80.00,1268,1268,1268,1268,2333,2333,2333,2362,-1.00,-1.00,-1,79,33.00,0,4.034
