FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
40,1,0,50.03,66.45,77.19,74.14,72.41,74.07,62.71,55.00,57.63,62.07,1748,1748,1748,1748,2400,2400,2400,1997,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,61.32,80.36,76.36,76.79,76.92,68.97,56.67,36.21,26.67,1392,1392,1392,1392,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.04,67.75,84.21,80.00,82.76,83.33,73.21,61.02,46.43,31.67,1748,1748,1748,1748,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.04,63.03,83.33,79.31,77.59,76.36,66.10,56.14,47.62,20.69,1748,1748,1748,1748,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,70.60,86.21,81.03,81.82,84.21,70.18,64.52,54.24,45.90,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.02,77.30,87.72,84.75,95.00,94.83,72.88,66.67,62.07,52.63,1844,1844,1844,1844,816,816,816,1748,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,71.40,80.70,75.00,83.61,86.21,66.67,50.88,44.26,85.25,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,67.16,80.65,71.67,73.68,75.00,62.71,72.88,31.03,70.69,1508,1508,1508,1508,2132,2132,2132,1632,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,72.19,81.36,75.81,78.57,76.79,63.33,62.07,62.07,75.81,1748,1748,1748,1748,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,61.87,84.21,71.93,76.79,77.59,65.45,57.89,45.16,20.69,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.02,61.16,83.05,71.93,82.14,83.33,62.07,56.67,39.34,15.25,1748,1748,1748,1748,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,2,0,50.02,56.04,78.95,67.31,73.68,75.00,57.89,51.67,28.07,18.33,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,66.67,62.45,81.03,72.73,77.97,75.86,61.02,59.32,46.67,24.59,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,66.67,61.32,78.57,72.41,77.97,79.31,74.58,50.00,37.93,18.33,1508,1508,1508,1508,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,0,0,50.00,64.50,77.59,70.18,73.21,75.00,68.85,32.73,48.39,67.24,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,0,0,50.00,64.68,77.59,68.42,72.41,75.44,55.17,51.61,46.77,68.97,1623,1623,1623,1623,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.39,54.11,78.18,70.69,73.58,71.93,58.62,41.67,32.20,8.33,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.39,63.92,83.33,73.33,77.59,77.97,65.57,51.79,50.82,28.07,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,62.69,82.46,75.44,79.66,80.36,63.64,52.63,48.33,21.31,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,59.78,81.48,71.43,78.18,77.78,62.07,51.67,44.07,16.95,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,62.66,82.46,70.37,79.03,77.59,70.69,53.33,43.33,28.33,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,65.96,82.76,72.41,80.36,81.03,72.88,63.49,46.55,29.51,1748,1748,1748,1748,2400,2400,2400,1997,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,65.86,76.36,67.86,73.68,71.43,70.18,50.00,32.20,86.89,1844,1844,1844,1844,2400,2400,2400,1997,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.02,68.24,80.36,70.69,75.44,76.27,78.69,53.57,50.85,58.62,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,56.43,79.31,66.67,73.21,71.43,65.00,50.91,32.76,14.75,1748,1748,1748,1748,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,63.24,81.36,75.81,77.19,74.14,68.42,57.63,49.18,24.59,1844,1844,1844,1844,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.04,62.97,85.00,77.59,81.36,78.33,66.67,50.00,46.03,23.73,1844,1844,1844,1844,2228,2228,2228,2247,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.04,64.76,80.36,75.00,79.66,76.79,68.85,59.32,50.85,28.81,1623,1623,1623,1623,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,50.02,64.76,85.00,76.67,81.03,75.00,66.10,61.02,43.10,30.00,1844,1844,1844,1844,2333,2333,2333,1632,-1.00,-1.00,-1,80,34.00,0,4.072
39,4,0,50.02,68.52,80.70,71.43,77.97,74.07,70.77,70.69,53.45,50.00,1623,1623,1623,1623,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,66.95,81.36,66.67,73.68,70.91,60.94,44.07,54.24,86.44,1508,1508,1508,1508,2228,2228,2228,2362,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,58.48,77.59,71.19,70.91,70.37,65.00,53.33,30.00,31.03,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,55.88,76.67,66.07,72.13,68.85,65.08,43.33,32.26,24.19,1748,1748,1748,1748,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,59.31,81.36,78.18,79.66,75.93,65.52,57.14,37.70,0.00,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,60.87,84.48,75.86,80.36,78.57,64.29,48.28,39.66,18.64,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,65.27,83.05,75.86,82.26,77.19,65.00,51.67,47.62,42.62,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,58.64,78.57,73.33,77.97,76.27,66.13,50.00,35.00,15.52,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,64.25,76.79,71.93,70.37,70.91,44.64,46.77,39.66,93.22,1623,1623,1623,1623,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,65.08,76.67,71.19,76.67,72.88,59.02,42.86,39.66,85.48,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,58.51,78.95,74.19,75.86,73.68,50.00,47.37,35.09,31.15,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,61.18,83.64,75.86,81.67,78.69,69.35,48.33,34.43,18.64,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,59.24,80.00,75.86,79.31,80.00,64.29,46.55,32.20,16.67,1508,1508,1508,1508,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.34,60.08,83.05,76.79,80.00,81.36,61.40,45.90,32.20,27.42,1508,1508,1508,1508,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.34,59.96,80.00,75.44,76.92,73.58,60.00,56.90,39.29,19.30,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.36,64.01,79.66,75.86,75.81,74.58,68.75,62.30,48.44,28.57,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.36,70.71,79.31,75.00,78.33,75.81,62.30,53.33,45.90,98.31,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,35.00,0,4.072
39,1,0,49.88,65.81,77.19,67.86,71.15,72.88,58.33,61.29,48.33,71.93,1844,1844,1844,1844,2132,2132,2132,1498,-1.00,-1.00,-1,80,35.00,0,4.072
39,1,0,49.88,63.15,82.46,76.67,80.33,77.59,69.49,56.90,37.93,22.41,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,35.00,0,4.072
39,2,0,50.04,61.64,81.36,77.05,77.97,79.66,62.71,55.00,46.67,18.03,1844,1844,1844,1844,1536,1536,1536,1498,-1.00,-1.00,-1,80,35.00,0,4.072
39,2,0,50.04,62.05,83.33,77.78,81.82,77.36,63.64,52.73,47.37,19.64,1748,1748,1748,1748,1690,1690,1690,1498,-1.00,-1.00,-1,80,35.00,0,4.072
39,0,0,50.02,64.40,80.95,74.19,76.67,75.41,71.88,57.14,45.31,35.94,1508,1508,1508,1508,2333,2333,2333,2112,-1.00,-1.00,-1,80,35.00,0,4.072
39,0,0,50.02,57.86,77.19,70.18,74.58,70.69,67.21,47.54,36.07,21.31,1844,1844,1844,1844,1037,1037,1037,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,0,0,33.39,66.25,74.58,69.49,71.19,69.49,71.43,53.33,33.33,90.16,1844,1844,1844,1844,2400,2400,2400,2112,-1.00,-1.00,-1,80,35.00,0,4.072
41,0,0,33.39,64.09,75.41,67.86,70.18,68.52,59.32,41.38,31.03,95.00,1623,1623,1623,1623,2228,2228,2228,2500,-1.00,-1.00,-1,80,35.00,0,4.072
40,1,0,50.01,56.43,72.41,65.57,67.27,62.96,55.17,42.11,38.98,49.18,1844,1844,1844,1844,1152,1152,1152,1498,-1.00,-1.00,-1,80,35.00,0,4.072
40,1,0,50.01,55.96,75.93,72.22,70.37,72.73,62.07,50.94,29.63,16.07,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,2,0,50.03,60.75,80.65,71.88,77.05,74.19,65.15,57.14,46.15,14.52,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,2,0,50.03,62.24,81.36,75.00,80.00,80.33,59.32,64.41,34.48,24.19,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,2,0,50.03,59.23,76.27,66.07,69.49,67.27,66.67,61.02,44.83,24.19,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,2,0,50.03,54.68,73.68,64.15,66.67,66.67,63.79,53.23,36.07,19.67,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,35.00,0,4.072
40,3,0,50.03,66.38,75.44,64.91,71.67,61.54,53.45,74.58,41.38,86.67,1748,1748,1748,1748,2400,2400,2400,2362,-1.00,-1.00,-1,80,35.00,0,4.072
40,3,0,50.03,62.41,73.21,65.38,65.38,64.71,61.82,67.27,44.64,57.14,999,999,999,999,2132,2132,2132,1498,-1.00,-1.00,-1,80,35.00,0,4.072
40,6,0,50.06,58.85,73.44,61.90,63.93,60.34,68.18,54.84,42.86,45.45,1508,1508,1508,1508,1392,1392,1392,1498,-1.00,-1.00,-1,80,35.00,0,4.072
40,6,0,50.06,52.71,73.33,62.96,66.07,66.10,59.32,56.67,33.33,8.47,1844,1844,1844,1844,1037,1037,1037,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,1,0,50.02,59.40,77.97,66.67,70.69,66.07,62.07,60.66,41.38,27.59,1508,1508,1508,1508,1978,1978,1978,1498,-1.00,-1.00,-1,80,35.00,0,4.072
41,1,0,50.02,53.63,73.33,66.67,64.81,66.67,65.57,52.54,26.67,16.67,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,35.00,0,4.072
40,3,0,50.00,64.17,83.33,76.67,80.00,79.03,66.67,56.14,41.67,31.75,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.00,66.28,79.63,72.55,75.93,75.93,56.60,64.81,47.06,57.41,1844,1844,1844,1844,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,66.42,76.92,71.21,71.64,72.31,56.25,49.25,36.23,98.48,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,64.53,75.00,69.64,68.52,70.18,69.49,45.90,39.34,83.61,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.06,62.82,81.97,77.97,77.19,78.69,63.33,59.32,40.35,24.14,1844,1844,1844,1844,2228,2228,2228,2362,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.06,59.38,77.19,74.58,75.41,73.33,63.49,55.17,37.10,19.35,1392,1392,1392,1392,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,55.91,77.05,70.49,72.41,69.09,64.41,54.84,36.67,6.56,1508,1508,1508,1508,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.04,58.95,75.93,67.35,67.35,68.63,67.31,71.93,49.02,5.45,1133,1133,1133,1133,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,63.38,81.82,75.38,76.92,76.12,65.67,58.46,46.15,24.24,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,4,0,50.03,59.78,70.00,63.16,67.80,65.45,57.38,44.07,21.05,88.52,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,68.79,79.31,74.55,75.41,75.00,76.67,67.24,43.86,53.45,1844,1844,1844,1844,2333,2333,2333,1997,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,49.99,63.98,77.05,70.00,70.69,71.67,65.57,51.67,60.00,48.44,1844,1844,1844,1844,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.00,63.03,84.38,77.19,78.95,75.86,66.10,63.33,36.84,20.34,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,50.00,49.13,72.55,62.75,60.42,62.00,61.54,43.48,25.00,0.00,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.05,61.05,76.92,70.59,74.24,73.77,66.67,67.16,41.18,22.39,1748,1748,1748,1748,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.05,62.79,79.66,75.41,72.41,76.67,63.16,58.33,51.61,25.42,1392,1392,1392,1392,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,49.99,62.74,76.67,67.27,71.43,71.19,63.79,63.93,58.33,29.03,1844,1844,1844,1844,2400,2400,2400,2500,-1.00,-1.00,-1,80,34.00,0,4.072
39,1,0,49.99,62.74,77.05,66.67,66.07,68.97,64.91,54.84,25.00,81.03,1392,1392,1392,1392,2333,2333,2333,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.03,57.92,70.69,60.71,63.16,58.93,60.00,48.39,31.58,69.49,1268,1268,1268,1268,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.03,51.09,78.85,66.00,69.23,66.00,62.96,48.08,17.65,1.89,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.00,56.69,76.92,72.86,71.88,71.88,66.18,46.38,39.13,14.29,1623,1623,1623,1623,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.00,53.13,76.79,68.42,69.64,68.42,73.77,43.33,27.27,0.00,999,999,999,999,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
42,1,0,50.01,56.73,74.07,70.18,69.09,69.09,66.10,60.34,42.86,3.45,1508,1508,1508,1508,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
42,1,0,50.01,55.62,71.19,65.52,68.33,64.41,72.13,53.85,35.00,17.74,1268,1268,1268,1268,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,5,0,50.04,56.77,73.68,66.67,61.82,63.64,66.13,57.38,57.63,10.34,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
41,5,0,50.04,54.16,66.00,58.33,58.33,57.45,47.06,36.54,13.73,96.15,1392,1392,1392,1392,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,60.89,71.21,66.20,65.15,61.90,55.88,44.12,41.43,85.51,1508,1508,1508,1508,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,2,0,50.01,52.98,75.00,66.67,67.86,63.79,68.33,41.38,30.00,11.48,1392,1392,1392,1392,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,5,0,50.01,53.90,73.33,68.42,67.27,64.29,72.88,45.00,29.31,13.79,1748,1748,1748,1748,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,5,0,50.01,52.73,73.68,67.86,69.49,68.33,63.93,45.00,30.65,6.56,1133,1133,1133,1133,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,6,0,50.02,57.11,76.27,70.69,70.18,69.49,68.97,56.67,47.46,0.00,1844,1844,1844,1844,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,6,0,50.02,55.63,72.41,66.07,70.69,67.27,66.10,51.72,41.67,8.33,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
41,4,0,50.01,59.45,70.18,65.52,67.80,61.54,67.74,46.67,34.43,62.71,1748,1748,1748,1748,2228,2228,2228,2583,-1.00,-1.00,-1,80,34.00,0,4.072
41,4,0,50.01,55.79,68.85,56.60,58.93,56.36,50.85,38.71,22.03,95.08,1392,1392,1392,1392,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.00,54.08,77.19,68.42,66.67,62.96,64.41,50.00,33.90,15.25,1392,1392,1392,1392,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.00,60.12,79.66,71.19,77.42,71.67,59.38,55.74,44.44,25.00,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,59.24,81.36,80.00,81.67,76.27,65.00,46.67,40.00,5.08,1748,1748,1748,1748,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.00,59.62,85.00,75.86,80.00,74.07,59.68,47.46,35.09,18.64,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,62.39,79.31,77.05,76.79,75.86,71.19,50.00,47.46,20.69,1508,1508,1508,1508,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,63.84,82.76,75.86,78.33,74.58,66.13,65.08,46.67,21.31,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,65.20,75.47,71.43,68.63,71.70,51.92,50.91,33.33,96.36,1844,1844,1844,1844,2400,2400,2400,1748,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,69.76,77.97,76.92,77.78,74.60,64.62,50.00,53.85,83.87,1392,1392,1392,1392,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.38,64.98,81.03,76.67,77.05,74.55,55.74,48.33,47.46,62.30,1844,1844,1844,1844,1978,1978,1978,2112,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.38,59.91,79.31,73.68,77.19,77.42,59.32,54.24,35.00,20.69,1268,1268,1268,1268,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.02,55.03,77.05,71.19,71.19,66.04,61.02,53.45,29.31,10.00,1392,1392,1392,1392,1978,1978,1978,2247,-1.00,-1.00,-1,80,34.00,0,4.072
39,3,0,50.02,55.70,75.86,70.69,67.92,67.80,60.00,59.32,36.07,11.86,1392,1392,1392,1392,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.68,55.74,76.79,65.38,69.81,67.31,56.60,65.45,38.18,10.71,1392,1392,1392,1392,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.68,62.35,78.69,72.13,74.19,71.88,63.08,62.12,40.32,37.88,864,864,864,864,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,60.97,73.33,63.64,66.67,69.35,50.85,37.93,27.87,96.61,1392,1392,1392,1392,2400,2400,2400,2583,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.01,73.35,78.33,74.58,76.36,75.00,70.69,62.90,64.41,85.00,1508,1508,1508,1508,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.70,54.06,75.86,65.45,66.07,70.00,67.21,52.54,27.12,14.75,1508,1508,1508,1508,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,66.70,61.36,81.36,77.05,79.31,77.59,65.00,49.12,34.48,22.58,1623,1623,1623,1623,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.00,58.88,80.39,76.47,77.55,72.55,68.63,55.77,32.69,11.11,1623,1623,1623,1623,2132,2132,2132,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.00,58.93,80.60,72.58,75.00,74.19,67.19,46.15,36.36,20.90,1508,1508,1508,1508,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,61.11,79.66,76.79,77.78,77.59,68.97,52.63,37.93,16.07,1623,1623,1623,1623,1392,1392,1392,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,1,0,50.03,63.18,83.05,75.41,75.00,74.58,65.57,59.32,47.54,25.40,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.03,58.28,75.44,69.64,72.88,72.41,68.85,49.12,46.67,15.00,1268,1268,1268,1268,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.03,57.39,80.70,71.93,74.58,71.93,62.90,56.67,30.00,10.34,1748,1748,1748,1748,1152,1152,1152,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.43,60.90,81.13,73.08,74.51,74.51,68.52,52.83,43.64,24.07,1748,1748,1748,1748,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.43,58.81,80.95,70.31,72.58,72.86,65.67,52.38,30.77,24.62,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.06,57.93,75.93,69.09,72.41,74.14,60.34,56.90,36.21,22.03,1508,1508,1508,1508,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,50.06,61.86,79.31,73.68,72.22,72.88,70.00,56.14,48.39,24.59,1623,1623,1623,1623,1536,1536,1536,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,5,1,83.35,66.18,83.05,77.97,79.03,78.69,71.67,52.63,51.61,35.59,1844,1844,1844,1844,1978,1978,1978,1498,-1.00,-1.00,-1,80,34.00,0,4.072
39,5,1,83.35,59.28,79.31,76.27,75.86,77.97,65.57,50.85,33.33,15.25,1844,1844,1844,1844,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.07,64.04,83.33,80.77,81.48,78.85,63.79,58.49,48.08,16.67,1844,1844,1844,1844,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,2,0,50.07,57.36,80.30,76.92,75.81,78.46,49.25,56.34,31.34,13.43,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,59.03,81.36,78.33,80.36,79.66,57.63,50.00,30.51,13.33,1508,1508,1508,1508,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.03,62.58,84.13,81.36,81.36,78.95,66.13,52.46,38.33,20.00,1623,1623,1623,1623,912,912,912,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,55.77,80.36,74.14,72.41,72.41,56.36,46.67,40.68,8.47,1748,1748,1748,1748,1268,1268,1268,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.37,55.49,76.27,71.93,71.19,71.19,60.00,49.15,28.81,13.11,1748,1748,1748,1748,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.03,61.35,80.00,74.07,72.92,75.93,65.31,60.78,39.62,22.00,1844,1844,1844,1844,2400,2400,2400,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,5,0,50.03,56.96,80.88,73.13,72.46,70.31,71.01,46.27,32.35,10.14,1844,1844,1844,1844,816,816,816,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.06,53.73,77.97,68.42,67.92,68.42,67.21,47.37,24.59,11.86,1844,1844,1844,1844,1690,1690,1690,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,3,0,50.06,58.37,68.33,64.41,67.86,68.33,62.50,56.67,48.28,22.81,1748,1748,1748,1748,1037,1037,1037,1498,-1.00,-1.00,-1,80,34.00,0,4.072
40,0,0,33.41,48.94,73.33,64.91,59.26,57.89,67.80,35.59,22.03,8.47,1748,1748,1748,1748,1844,1844,1844,1498,-1.00,-1.00,-1,80,34.00,0,4.072
